StateAbbr,Geolocation,LocationName,Year,Cholesterol screening among adults,High blood pressure among adults,High cholesterol among adults who have ever been screened,Taking medicine to control high blood pressure among adults with high blood pressure
KY,POINT (-85.9336697418024 36.9652737090174),Barren,2021,82.55,40.9,36.55,74.85
KY,POINT (-83.7425088209458 38.1445093169556),Bath,2021,82.55000000000001,39.0,35.2,74.2
KY,POINT (-83.6741157617272 36.7309048152699),Bell,2021,79.35,43.45,37.35,74.9
KY,POINT (-84.7278410698523 38.9698579510047),Boone,2021,85.25,33.25,32.05,71.95
KY,POINT (-84.2168343029249 38.2067988804215),Bourbon,2021,83.55,37.650000000000006,34.1,74.15
KY,POINT (-82.6878142037453 38.3593442053016),Boyd,2021,83.75,38.3,34.95,74.15
KY,POINT (-84.8671221941253 37.623981243286),Boyle,2021,82.9,35.8,33.65,72.9
KY,POINT (-84.0898722887174 38.6885793659077),Bracken,2021,82.7,38.55,34.35,73.45
KY,POINT (-83.3232215203167 37.5213497423623),Breathitt,2021,81.4,41.400000000000006,37.3,75.1
KY,POINT (-86.4292831451791 37.7729982869113),Breckinridge,2021,82.25,40.25,36.25,73.6
KY,POINT (-85.6958525101028 37.9697045348797),Bullitt,2021,84.15,34.849999999999994,34.15,72.65
KY,POINT (-86.6819182717443 37.2073783627657),Butler,2021,82.85,38.599999999999994,34.45,73.6
KY,POINT (-87.8682999178812 37.1454911977858),Caldwell,2021,83.25,38.85,35.099999999999994,74.1
KY,POINT (-88.2723209240063 36.6209160964555),Calloway,2021,81.3,35.150000000000006,34.7,72.9
KY,POINT (-84.3795922103317 38.945869235336),Campbell,2021,85.25,34.8,32.2,72.94999999999999
KY,POINT (-88.9710130191677 36.8528730035718),Carlisle,2021,81.45,39.900000000000006,35.95,74.25
KY,POINT (-85.1234865707717 38.6682857333643),Carroll,2021,81.25,39.05,36.2,73.65
KY,POINT (-83.0503702006905 38.3180880246439),Carter,2021,79.0,40.65,35.85,74.5
KY,POINT (-84.9284353074575 37.3221091881153),Casey,2021,80.25,40.75,36.099999999999994,75.0
KY,POINT (-87.4905785531917 36.8936872854935),Christian,2021,79.6,38.45,32.4,71.45
KY,POINT (-84.1474184971483 37.9706526004069),Clark,2021,83.5,38.1,34.5,73.4
KY,POINT (-83.7140330666104 37.1591369224482),Clay,2021,77.69999999999999,42.75,37.0,73.9
KY,POINT (-85.136495974481 36.7276110005056),Clinton,2021,80.8,41.4,35.1,74.75
KY,POINT (-88.0968339426757 37.3524113003446),Crittenden,2021,81.85,39.9,37.35,73.44999999999999
KY,POINT (-85.3881053685446 36.7864311819907),Cumberland,2021,81.25,43.3,36.7,75.75
KY,POINT (-87.0877123565695 37.731853475357),Daviess,2021,84.1,35.9,35.25,73.05000000000001
KY,POINT (-86.238233123919 37.209015727993),Edmonson,2021,82.15,39.5,35.25,73.8
KY,POINT (-83.0976565838469 38.1191036910369),Elliott,2021,79.65,43.05,37.3,73.4
KY,POINT (-83.9634186550768 37.6919509574463),Estill,2021,80.95,41.0,36.45,74.75
KY,POINT (-84.4587525572091 38.0426386097612),Fayette,2021,82.6,35.3,30.0,72.19999999999999
KY,POINT (-83.6964964992036 38.3703100283795),Fleming,2021,84.05,38.3,34.55,74.1
KY,POINT (-82.7456587772522 37.5573582856124),Floyd,2021,79.0,43.05,37.35,73.3
KY,POINT (-84.8771189162513 38.2393138397685),Franklin,2021,86.65,35.849999999999994,32.2,72.85
KY,POINT (-89.1872234673432 36.5540492089998),Fulton,2021,81.30000000000001,44.349999999999994,35.5,75.45
KY,POINT (-84.8595180021621 38.7575987484902),Gallatin,2021,82.94999999999999,37.6,34.15,72.44999999999999
KY,POINT (-84.5378048474526 37.6390632992452),Garrard,2021,83.35,38.95,35.05,73.85
KY,POINT (-84.6244499110899 38.6486144764892),Grant,2021,82.44999999999999,37.85,33.45,72.6
KY,POINT (-88.6511228405933 36.7230236653849),Graves,2021,83.15,40.0,35.900000000000006,74.19999999999999
KY,POINT (-86.3433553918047 37.4605342286517),Grayson,2021,80.1,40.8,37.4,73.8
KY,POINT (-85.552828171687 37.2634349040903),Green,2021,82.1,41.85,37.25,74.9
KY,POINT (-82.9225730950791 38.5458069166723),Greenup,2021,84.6,37.25,34.3,74.0
KY,POINT (-86.7778399083922 37.8415102879487),Hancock,2021,83.8,35.9,34.4,72.75
KY,POINT (-85.9635542844833 37.6976016089281),Hardin,2021,84.15,36.0,33.25,72.0
KY,POINT (-83.2174837027453 36.8569364661169),Harlan,2021,78.35,44.05,36.5,74.95
KY,POINT (-84.331560906251 38.4420345571661),Harrison,2021,83.35,38.2,34.75,73.45
KY,POINT (-85.8843957778659 37.2997149371142),Hart,2021,81.0,40.7,36.55,74.0
KY,POINT (-87.5736419883092 37.7960717780832),Henderson,2021,84.0,37.95,34.7,73.5
KY,POINT (-85.1190776551001 38.4487901633342),Henry,2021,83.7,38.5,35.2,73.19999999999999
KY,POINT (-88.9757558942533 36.6780265601489),Hickman,2021,83.1,42.599999999999994,36.900000000000006,75.8
KY,POINT (-87.5408326527605 37.3081444900735),Hopkins,2021,81.45,40.7,35.25,73.35
KY,POINT (-84.0060290200328 37.4196852484332),Jackson,2021,77.9,42.25,37.45,74.25
KY,POINT (-85.6594494059303 38.1871000298821),Jefferson,2021,85.4,35.55,34.5,73.85
KY,POINT (-84.5804067252468 37.8719603154165),Jessamine,2021,83.85,34.95,33.2,72.5
KY,POINT (-82.8311695927073 37.8465874701088),Johnson,2021,81.6,40.400000000000006,36.3,74.30000000000001
KY,POINT (-84.5335837248603 38.9340746084127),Kenton,2021,85.6,34.5,34.6,72.3
KY,POINT (-82.9536692365113 37.353648307061),Knott,2021,80.25,42.75,37.0,74.95
KY,POINT (-83.8550666376819 36.8904261100984),Knox,2021,77.6,43.3,37.35,74.7
KY,POINT (-85.6975773220198 37.5455084535106),Larue,2021,83.69999999999999,37.35,34.45,73.5
KY,POINT (-84.1180802245554 37.110260965665),Laurel,2021,82.3,40.3,37.65,74.3
KY,POINT (-82.7348687502246 38.0677301038054),Lawrence,2021,80.25,41.3,36.2,74.75
KY,POINT (-83.7161047700104 37.5945435020286),Lee,2021,78.8,43.349999999999994,36.95,74.1
KY,POINT (-83.38157615835 37.0935641968066),Leslie,2021,78.45,43.8,37.25,73.8
KY,POINT (-82.8555345380638 37.1211282696762),Letcher,2021,80.95,43.5,38.45,74.75
KY,POINT (-83.3784333524444 38.5315059298869),Lewis,2021,79.5,43.599999999999994,37.150000000000006,75.95
KY,POINT (-84.6609626267969 37.45483747574),Lincoln,2021,80.85,40.3,35.2,74.05000000000001
KY,POINT (-88.3536595324596 37.2104460426636),Livingston,2021,81.75,39.5,36.45,73.35
KY,POINT (-86.8787139815547 36.8597098212356),Logan,2021,82.65,40.1,35.35,73.6
KY,POINT (-88.0829816796418 37.0191351178528),Lyon,2021,85.65,39.400000000000006,35.35,73.9
KY,POINT (-84.2773367673672 37.720070607056),Madison,2021,83.25,33.9,32.8,71.1
KY,POINT (-83.0646682588275 37.7056860924685),Magoffin,2021,79.85,43.349999999999994,37.95,75.19999999999999
KY,POINT (-85.2695054075044 37.5524792654324),Marion,2021,83.25,38.95,34.85,73.5
KY,POINT (-88.3291758441086 36.8833337985024),Marshall,2021,84.94999999999999,37.9,35.35,73.94999999999999
KY,POINT (-82.5138935683885 37.8005607999162),Martin,2021,80.94999999999999,40.5,34.849999999999994,72.95
KY,POINT (-83.8240459724498 38.5952597127634),Mason,2021,83.15,39.65,35.25,74.7
KY,POINT (-88.712418573827 37.05389011778),McCracken,2021,84.6,39.5,35.15,73.1
KY,POINT (-84.4842553993993 36.7369269014208),McCreary,2021,79.65,43.0,37.400000000000006,74.65
KY,POINT (-87.2636837283712 37.5289961493988),McLean,2021,83.69999999999999,38.4,34.85,73.25
KY,POINT (-86.2170264932366 37.9696619312227),Meade,2021,83.25,35.849999999999994,33.35,72.05
KY,POINT (-83.5985871732603 37.9414595291336),Menifee,2021,81.1,40.7,36.55,74.6
KY,POINT (-84.8735371391474 37.8107366587476),Mercer,2021,84.6,36.8,34.900000000000006,72.85
KY,POINT (-85.6290161169446 36.9904294171946),Metcalfe,2021,83.19999999999999,39.349999999999994,35.7,74.15
KY,POINT (-85.7160839875009 36.7122110158609),Monroe,2021,83.19999999999999,40.0,35.7,74.45
KY,POINT (-83.9127364923548 38.0328665261264),Montgomery,2021,81.65,38.55,35.05,72.55000000000001
KY,POINT (-83.2580942035013 37.9221947860441),Morgan,2021,81.30000000000001,40.95,33.7,74.1
KY,POINT (-87.1424422137132 37.2157493105345),Muhlenberg,2021,83.5,39.650000000000006,34.8,73.9
KY,POINT (-85.4661129663254 37.8047557055836),Nelson,2021,85.35,35.5,33.05,73.55
KY,POINT (-84.0150151282752 38.3355074135624),Nicholas,2021,81.5,39.35,35.65,73.7
KY,POINT (-86.8485526530276 37.4784025555247),Ohio,2021,82.5,38.349999999999994,34.4,73.25
KY,POINT (-85.4487186864819 38.3999488893367),Oldham,2021,86.55,32.65,31.75,70.85
KY,POINT (-84.8277485071411 38.5202812499294),Owen,2021,83.9,37.6,35.6,73.35
KY,POINT (-83.6832279038396 37.4195062027871),Owsley,2021,80.1,42.15,37.849999999999994,74.35
KY,POINT (-84.3604490430322 38.6954211173796),Pendleton,2021,83.0,38.25,34.7,73.30000000000001
KY,POINT (-83.2219648663507 37.2440537215289),Perry,2021,82.2,42.4,36.0,74.4
KY,POINT (-82.3954805678055 37.4688416421726),Pike,2021,82.65,42.35,38.8,74.65
KY,POINT (-83.8237405874821 37.8307798699605),Powell,2021,82.25,37.25,34.3,72.85
KY,POINT (-84.5775259958431 37.1039609045314),Pulaski,2021,81.7,38.9,37.349999999999994,74.0
KY,POINT (-84.0524163932956 38.5182993766482),Robertson,2021,82.1,41.45,37.55,75.0
KY,POINT (-84.3159750395203 37.3649576669397),Rockcastle,2021,80.65,40.3,35.8,73.4
KY,POINT (-83.4210384555756 38.1967567956103),Rowan,2021,79.69999999999999,35.349999999999994,32.65,71.95
KY,POINT (-85.0582492809635 36.9910348161457),Russell,2021,83.75,40.099999999999994,36.45,75.19999999999999
KY,POINT (-84.5834151899489 38.2913277372308),Scott,2021,83.35,34.45,33.7,71.19999999999999
KY,POINT (-85.1954663779715 38.2157212257424),Shelby,2021,86.05000000000001,34.55,32.349999999999994,72.75
KY,POINT (-86.5827258558606 36.7418216694779),Simpson,2021,83.85,37.05,34.05,72.7
KY,POINT (-85.3283117620282 38.0327291596861),Spencer,2021,83.65,35.45,34.2,71.8
KY,POINT (-85.328384341449 37.3663748425833),Taylor,2021,82.69999999999999,36.35,34.2,73.2
KY,POINT (-87.1791369851051 36.8357920521695),Todd,2021,82.85,39.35,34.95,73.7
KY,POINT (-87.8732998555619 36.8063370344073),Trigg,2021,84.2,41.15,36.9,74.35
KY,POINT (-85.3370797534498 38.6131211554902),Trimble,2021,83.75,37.75,35.55,72.65
KY,POINT (-87.9455809653809 37.6583215189591),Union,2021,83.55,39.7,35.05,73.65
KY,POINT (-86.423795688141 36.9936128536653),Warren,2021,83.55,33.3,32.95,71.75
KY,POINT (-85.175051728938 37.7532982899311),Washington,2021,83.4,39.25,35.599999999999994,73.65
KY,POINT (-84.8283531236799 36.8008845409014),Wayne,2021,81.3,41.55,36.6,74.94999999999999
KY,POINT (-87.6832955337496 37.518446887012),Webster,2021,82.35,38.9,35.15,73.8
KY,POINT (-84.1455599220577 36.7583673699124),Whitley,2021,80.55000000000001,38.900000000000006,34.1,72.80000000000001
KY,POINT (-83.493391657711 37.7385530324992),Wolfe,2021,78.94999999999999,45.400000000000006,37.650000000000006,76.65
KY,POINT (-84.7431415312927 38.04293919193),Woodford,2021,85.85,34.599999999999994,33.95,72.45
LA,POINT (-92.4117177610375 30.2903815579657),Acadia,2021,82.75,40.85,36.1,72.0
LA,POINT (-92.8282364115945 30.6527548508191),Allen,2021,83.4,39.55,35.0,70.3
LA,POINT (-90.9107437898209 30.2037735044567),Ascension,2021,86.44999999999999,34.5,34.0,68.6
LA,POINT (-91.0607012299689 29.9024260471605),Assumption,2021,84.2,40.7,37.2,72.65
LA,POINT (-92.0013175200178 31.076280991529),Avoyelles,2021,82.95,45.05,36.5,72.5
LA,POINT (-93.3432980720676 30.6485062033993),Beauregard,2021,84.69999999999999,36.75,34.900000000000006,70.2
LA,POINT (-93.0560190684413 32.3471705711306),Bienville,2021,83.75,46.3,36.95,75.25
LA,POINT (-93.6050039647376 32.6782932763096),Bossier,2021,85.05000000000001,35.150000000000006,32.35,71.25
LA,POINT (-93.8827723839354 32.5804242505209),Caddo,2021,84.75,41.95,37.099999999999994,72.9
LA,POINT (-93.3580834138664 30.2293955224679),Calcasieu,2021,85.15,39.150000000000006,33.85,69.8
LA,POINT (-92.1165202353194 32.0924614365506),Caldwell,2021,82.80000000000001,40.75,36.05,72.0
LA,POINT (-93.1937743273004 29.8753419178176),Cameron,2021,85.6,37.05,36.6,70.55
LA,POINT (-91.8468368192285 31.6659805229835),Catahoula,2021,83.05000000000001,42.8,35.95,71.94999999999999
LA,POINT (-92.9955991395091 32.8227827066937),Claiborne,2021,83.05,47.25,37.05,74.6
LA,POINT (-91.6397306853731 31.446018804467),Concordia,2021,83.05,45.400000000000006,36.150000000000006,74.30000000000001
LA,POINT (-93.7377991963265 32.0550687762293),De Soto,2021,84.35,42.849999999999994,36.4,71.95
LA,POINT (-91.0957544167344 30.538149093174),East Baton Rouge,2021,86.45,35.900000000000006,34.5,71.9
LA,POINT (-91.2350797653232 32.7324975675063),East Carroll,2021,78.25,51.599999999999994,36.7,73.80000000000001
LA,POINT (-91.0454117732929 30.845210865263),East Feliciana,2021,85.85,41.35,35.0,71.8
LA,POINT (-92.4059929946948 30.7290326885882),Evangeline,2021,81.05,43.15,36.7,72.45
LA,POINT (-91.6739766848067 32.1329415542491),Franklin,2021,83.35,41.2,36.15,73.3
LA,POINT (-92.5588666303175 31.599733330051),Grant,2021,82.80000000000001,39.35,36.0,69.75
LA,POINT (-91.7316139374781 29.8948870244133),Iberia,2021,84.85,41.05,35.6,72.05000000000001
LA,POINT (-91.348393128899 30.2581019680105),Iberville,2021,85.0,42.5,34.75,72.05
LA,POINT (-92.5578529805533 32.3020869498854),Jackson,2021,84.4,41.3,35.5,72.1
LA,POINT (-90.1129164801717 29.7414209774776),Jefferson,2021,87.05000000000001,37.4,36.25,71.3
LA,POINT (-92.8140974931932 30.2678493150808),Jefferson Davis,2021,82.65,37.85,35.5,69.9
LA,POINT (-92.1603721842507 31.677291731354),LaSalle,2021,83.2,37.400000000000006,34.7,68.65
LA,POINT (-92.0633182918568 30.2067507149975),Lafayette,2021,84.15,37.45,33.2,71.4
LA,POINT (-90.4179690905078 29.5570625348837),Lafourche,2021,84.1,40.3,37.15,70.65
LA,POINT (-92.6647188959222 32.6016150663698),Lincoln,2021,81.85,37.7,33.150000000000006,70.25
LA,POINT (-90.7278404425873 30.4403728498573),Livingston,2021,83.45,33.95,33.95,68.15
LA,POINT (-91.2418235757553 32.3648754417942),Madison,2021,82.55,47.1,36.0,74.2
LA,POINT (-91.8017887618727 32.8198832808812),Morehouse,2021,82.85,46.95,37.2,74.0
LA,POINT (-93.096413178682 31.7236162764412),Natchitoches,2021,82.19999999999999,40.8,34.0,72.2
LA,POINT (-89.9282747570758 30.0686363503874),Orleans,2021,86.9,37.75,33.45,73.1
LA,POINT (-92.1548534409084 32.4781305546394),Ouachita,2021,84.0,37.650000000000006,35.3,71.7
LA,POINT (-89.6232796953723 29.4342286484266),Plaquemines,2021,85.05,37.95,34.35,70.15
LA,POINT (-91.6005179815157 30.7090685105179),Pointe Coupee,2021,85.05,41.9,36.35,73.35
LA,POINT (-92.5332951184177 31.1984779886791),Rapides,2021,84.85,40.0,35.45,71.55000000000001
LA,POINT (-93.3400554898866 32.0931744035427),Red River,2021,85.0,42.2,36.75,73.5
LA,POINT (-91.7632185935453 32.4173915854101),Richland,2021,83.35,43.45,35.75,73.75
LA,POINT (-93.5553308778256 31.5631827342214),Sabine,2021,83.95,41.95,36.95,72.1
LA,POINT (-89.5378053124974 29.8750828954315),St. Bernard,2021,84.1,38.0,35.6,70.55
LA,POINT (-90.3580588713738 29.9058081455848),St. Charles,2021,85.8,37.3,33.9,70.15
LA,POINT (-90.7103615231255 30.8217054446814),St. Helena,2021,83.9,45.650000000000006,36.25,73.8
LA,POINT (-90.792998137832 30.026880112286),St. James,2021,86.3,42.349999999999994,35.8,73.25
LA,POINT (-90.4711427584368 30.1266220088096),St. John the Baptist,2021,85.15,43.0,34.45,72.3
LA,POINT (-92.0055958226491 30.598959185827),St. Landry,2021,82.30000000000001,43.05,35.900000000000006,72.69999999999999
LA,POINT (-91.608304622551 30.1299027654542),St. Martin,2021,85.55,40.1,34.4,71.65
LA,POINT (-91.4439205879075 29.7050166710498),St. Mary,2021,83.3,41.400000000000006,36.05,72.6
LA,POINT (-89.9574351817691 30.4098994543095),St. Tammany,2021,86.1,35.099999999999994,34.85,70.4
LA,POINT (-90.4054384454743 30.6268255667228),Tangipahoa,2021,84.0,39.65,33.0,70.0
LA,POINT (-91.3398743027027 32.0009034949544),Tensas,2021,84.0,49.85,38.25,76.55
LA,POINT (-90.8657321602458 29.409564203324),Terrebonne,2021,83.75,39.9,35.7,70.05
LA,POINT (-92.374694641068 32.8316386036806),Union,2021,84.25,42.45,35.900000000000006,73.0
LA,POINT (-92.3242615961141 29.8459898151309),Vermilion,2021,83.35,39.0,37.5,69.1
LA,POINT (-93.1838589354509 31.1086566367239),Vernon,2021,83.1,33.55,33.150000000000006,68.8
LA,POINT (-90.0401622145023 30.8534789295356),Washington,2021,83.75,42.45,37.0,73.6
LA,POINT (-93.3348162883491 32.713154448362),Webster,2021,81.3,45.8,37.05,74.0
LA,POINT (-91.3130904166615 30.4630295016015),West Baton Rouge,2021,86.9,37.9,32.55,70.6
LA,POINT (-91.4563784449715 32.7887025329607),West Carroll,2021,84.30000000000001,41.6,36.650000000000006,72.75
LA,POINT (-91.4205739573873 30.8801699255259),West Feliciana,2021,86.85,41.95,34.55,70.75
LA,POINT (-92.6366332996752 31.944418814011),Winn,2021,83.25,42.95,35.3,72.19999999999999
MA,POINT (-70.2900437375163 41.7233065590504),Barnstable,2021,88.45,30.3,36.55,69.45
MA,POINT (-73.2062245902623 42.3704857844323),Berkshire,2021,87.3,31.1,31.75,68.25
MA,POINT (-71.1142068476454 41.7970686849921),Bristol,2021,87.85,29.950000000000003,34.45,68.2
MA,POINT (-70.6538263300096 41.3979064331708),Dukes,2021,88.4,27.1,33.05,68.15
MA,POINT (-70.9515214537115 42.6718608300579),Essex,2021,89.0,28.8,33.35,66.69999999999999
MA,POINT (-72.5917508209882 42.583226696317),Franklin,2021,88.69999999999999,27.0,31.75,66.35
MA,POINT (-72.6315256129094 42.1352566047193),Hampden,2021,85.05,32.05,32.5,67.69999999999999
MA,POINT (-72.6630607344035 42.34025166646),Hampshire,2021,85.4,24.3,31.15,65.6
MA,POINT (-71.3919058370361 42.4853611024069),Middlesex,2021,87.5,25.55,31.55,65.65
MA,POINT (-70.0734407385574 41.284227791995),Nantucket,2021,88.85,26.15,31.55,65.95
MA,POINT (-71.2079315371717 42.1619857272555),Norfolk,2021,89.65,26.049999999999997,33.45,65.2
MA,POINT (-70.8131463191532 41.9537873793157),Plymouth,2021,87.85,26.75,32.4,66.7
MA,POINT (-71.0693454244262 42.3340370910155),Suffolk,2021,85.5,26.85,29.6,65.35
MA,POINT (-71.907721776532 42.3513441194523),Worcester,2021,86.95,28.3,31.0,65.8
MD,POINT (-78.6972087564265 39.6212409737137),Allegany,2021,85.05000000000001,37.55,34.9,67.95
MD,POINT (-76.6037600852618 39.006058161178),Anne Arundel,2021,87.9,31.5,33.8,69.4
MD,POINT (-76.6144656268901 39.3051294208208),Baltimore,2021,87.30000000000001,35.75,30.9,69.4
MD,POINT (-76.635956565388 39.4596984571411),Baltimore,2021,88.19999999999999,34.0,32.3,70.94999999999999
MD,POINT (-76.569090863985 38.5440599982732),Calvert,2021,88.1,33.25,33.85,66.8
MD,POINT (-75.8321719815862 38.8720440517484),Caroline,2021,85.45,37.3,35.3,71.6
MD,POINT (-77.0227635353375 39.5629025323817),Carroll,2021,88.30000000000001,30.950000000000003,34.25,69.15
MD,POINT (-75.9413980896904 39.5708313825973),Cecil,2021,85.85,34.849999999999994,34.6,68.2
MD,POINT (-76.9921815094734 38.5069477200876),Charles,2021,89.25,39.400000000000006,32.9,71.5
MD,POINT (-76.0234580060655 38.4691256248242),Dorchester,2021,86.25,37.1,36.400000000000006,73.15
MD,POINT (-77.3976709371378 39.47221383853),Frederick,2021,88.5,29.0,33.95,67.9
MD,POINT (-79.2728437491571 39.528754928503),Garrett,2021,85.95,37.099999999999994,36.6,69.55000000000001
MD,POINT (-76.3169029187153 39.5614247093358),Harford,2021,87.8,32.9,33.05,69.05000000000001
MD,POINT (-76.9308970282026 39.2502169624857),Howard,2021,89.65,29.2,34.900000000000006,68.9
MD,POINT (-76.039943401655 39.2542700817072),Kent,2021,87.69999999999999,35.75,34.9,71.05
MD,POINT (-77.2047730488674 39.1362604928732),Montgomery,2021,89.65,28.450000000000003,36.3,68.3
MD,POINT (-76.8475085634277 38.8296511376687),Prince George's,2021,89.0,38.45,33.95,71.15
MD,POINT (-76.0240862590696 39.0662241668469),Queen Anne's,2021,88.0,36.25,32.4,69.95
MD,POINT (-75.7588809332213 38.1136869415127),Somerset,2021,85.35,39.8,34.650000000000006,71.0
MD,POINT (-76.605795271699 38.3013809700825),St. Mary's,2021,86.25,34.45,34.95,66.25
MD,POINT (-76.1036585424553 38.7700379010208),Talbot,2021,88.0,34.25,34.55,72.19999999999999
MD,POINT (-77.8132789094365 39.6036026379681),Washington,2021,84.25,37.05,37.0,68.35
MD,POINT (-75.6215195926947 38.3727886353365),Wicomico,2021,85.4,35.900000000000006,33.4,69.85
MD,POINT (-75.3337982988111 38.2127499337864),Worcester,2021,87.19999999999999,37.6,36.25,71.4
ME,POINT (-70.2067586997966 44.1654739027752),Androscoggin,2021,61.05,29.9,34.35,65.6
ME,POINT (-68.5987269232186 46.6590579475164),Aroostook,2021,60.25,35.85,35.15,69.75
ME,POINT (-70.3761250453607 43.838769691104),Cumberland,2021,62.95,28.1,33.6,63.8
ME,POINT (-70.4442282029736 44.9739850873463),Franklin,2021,58.849999999999994,28.55,33.9,67.25
ME,POINT (-68.3588356549835 44.6432336584807),Hancock,2021,59.5,29.65,33.6,67.1
ME,POINT (-69.7673372512067 44.4089507036888),Kennebec,2021,59.7,31.3,32.75,67.75
ME,POINT (-69.1529439629705 44.1244743219944),Knox,2021,57.7,29.6,35.3,66.1
ME,POINT (-69.5422010988501 44.0633840443308),Lincoln,2021,59.25,28.85,33.2,67.35
ME,POINT (-70.7565587032963 44.4994517521229),Oxford,2021,61.65,33.25,32.650000000000006,65.85
ME,POINT (-68.6494418029542 45.4002647066289),Penobscot,2021,59.2,32.0,34.45,68.45
ME,POINT (-69.2845687081099 45.8373141818196),Piscataquis,2021,59.35,33.45,38.1,68.0
ME,POINT (-69.8536441032231 43.9590164573634),Sagadahoc,2021,58.9,31.9,34.2,66.15
ME,POINT (-69.959045271424 45.5138889144984),Somerset,2021,59.349999999999994,34.599999999999994,36.45,67.85
ME,POINT (-69.1440787572762 44.5014638999643),Waldo,2021,60.55,31.3,32.15,66.05
ME,POINT (-67.6293632313936 45.021838234264),Washington,2021,60.65,35.9,36.2,69.95
